StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,SliceRatio
1.2.826.0.1.3680043.25704,53,512,512,0.625,-160.0,-160.0,-23.75,0,0,0,0,0,0,0,0.20622568093385213
1.2.826.0.1.3680043.25704,54,512,512,0.625,-160.0,-160.0,-24.375,0,0,0,0,0,0,0,0.21011673151750973
1.2.826.0.1.3680043.25704,55,512,512,0.625,-160.0,-160.0,-25.0,0,0,0,0,0,0,0,0.2140077821011673
1.2.826.0.1.3680043.25704,56,512,512,0.625,-160.0,-160.0,-25.625,0,0,0,0,0,0,0,0.2178988326848249
1.2.826.0.1.3680043.25704,57,512,512,0.625,-160.0,-160.0,-26.25,0,0,0,0,0,0,0,0.22178988326848248
1.2.826.0.1.3680043.25704,58,512,512,0.625,-160.0,-160.0,-26.875,0,0,0,0,0,0,0,0.22568093385214008
1.2.826.0.1.3680043.25704,59,512,512,0.625,-160.0,-160.0,-27.5,0,0,0,0,0,0,0,0.22957198443579765
1.2.826.0.1.3680043.25704,60,512,512,0.625,-160.0,-160.0,-28.125,1,0,0,0,0,0,0,0.23346303501945526
1.2.826.0.1.3680043.25704,61,512,512,0.625,-160.0,-160.0,-28.75,1,0,0,0,0,0,0,0.23735408560311283
1.2.826.0.1.3680043.25704,62,512,512,0.625,-160.0,-160.0,-29.375,1,0,0,0,0,0,0,0.24124513618677043
1.2.826.0.1.3680043.25704,63,512,512,0.625,-160.0,-160.0,-30.0,1,0,0,0,0,0,0,0.245136186770428
1.2.826.0.1.3680043.25704,64,512,512,0.625,-160.0,-160.0,-30.625,1,0,0,0,0,0,0,0.2490272373540856
1.2.826.0.1.3680043.25704,65,512,512,0.625,-160.0,-160.0,-31.25,1,0,0,0,0,0,0,0.2529182879377432
1.2.826.0.1.3680043.25704,66,512,512,0.625,-160.0,-160.0,-31.875,1,1,0,0,0,0,0,0.25680933852140075
1.2.826.0.1.3680043.25704,67,512,512,0.625,-160.0,-160.0,-32.5,1,1,0,0,0,0,0,0.2607003891050584
1.2.826.0.1.3680043.25704,68,512,512,0.625,-160.0,-160.0,-33.125,1,1,0,0,0,0,0,0.26459143968871596
1.2.826.0.1.3680043.25704,69,512,512,0.625,-160.0,-160.0,-33.75,1,1,0,0,0,0,0,0.26848249027237353
1.2.826.0.1.3680043.25704,70,512,512,0.625,-160.0,-160.0,-34.375,1,1,0,0,0,0,0,0.2723735408560311
1.2.826.0.1.3680043.25704,71,512,512,0.625,-160.0,-160.0,-35.0,1,1,0,0,0,0,0,0.27626459143968873
1.2.826.0.1.3680043.25704,72,512,512,0.625,-160.0,-160.0,-35.625,1,1,0,0,0,0,0,0.2801556420233463
1.2.826.0.1.3680043.25704,73,512,512,0.625,-160.0,-160.0,-36.25,1,1,0,0,0,0,0,0.2840466926070039
1.2.826.0.1.3680043.25704,74,512,512,0.625,-160.0,-160.0,-36.875,1,1,0,0,0,0,0,0.28793774319066145
1.2.826.0.1.3680043.25704,75,512,512,0.625,-160.0,-160.0,-37.5,1,1,0,0,0,0,0,0.2918287937743191
1.2.826.0.1.3680043.25704,76,512,512,0.625,-160.0,-160.0,-38.125,1,1,0,0,0,0,0,0.29571984435797666
1.2.826.0.1.3680043.25704,77,512,512,0.625,-160.0,-160.0,-38.75,1,1,0,0,0,0,0,0.29961089494163423
1.2.826.0.1.3680043.25704,78,512,512,0.625,-160.0,-160.0,-39.375,1,1,0,0,0,0,0,0.3035019455252918
1.2.826.0.1.3680043.25704,79,512,512,0.625,-160.0,-160.0,-40.0,1,1,0,0,0,0,0,0.30739299610894943
1.2.826.0.1.3680043.25704,80,512,512,0.625,-160.0,-160.0,-40.625,1,1,0,0,0,0,0,0.311284046692607
1.2.826.0.1.3680043.25704,81,512,512,0.625,-160.0,-160.0,-41.25,1,1,0,0,0,0,0,0.3151750972762646
1.2.826.0.1.3680043.25704,82,512,512,0.625,-160.0,-160.0,-41.875,1,1,0,0,0,0,0,0.31906614785992216
1.2.826.0.1.3680043.25704,83,512,512,0.625,-160.0,-160.0,-42.5,1,1,0,0,0,0,0,0.3229571984435798
1.2.826.0.1.3680043.25704,84,512,512,0.625,-160.0,-160.0,-43.125,1,1,0,0,0,0,0,0.32684824902723736
1.2.826.0.1.3680043.25704,85,512,512,0.625,-160.0,-160.0,-43.75,1,1,0,0,0,0,0,0.33073929961089493
1.2.826.0.1.3680043.25704,86,512,512,0.625,-160.0,-160.0,-44.375,1,1,0,0,0,0,0,0.3346303501945525
1.2.826.0.1.3680043.25704,87,512,512,0.625,-160.0,-160.0,-45.0,1,1,0,0,0,0,0,0.33852140077821014
1.2.826.0.1.3680043.25704,88,512,512,0.625,-160.0,-160.0,-45.625,1,1,0,0,0,0,0,0.3424124513618677
1.2.826.0.1.3680043.25704,89,512,512,0.625,-160.0,-160.0,-46.25,1,1,0,0,0,0,0,0.3463035019455253
1.2.826.0.1.3680043.25704,90,512,512,0.625,-160.0,-160.0,-46.875,1,1,0,0,0,0,0,0.35019455252918286
1.2.826.0.1.3680043.25704,91,512,512,0.625,-160.0,-160.0,-47.5,1,1,0,0,0,0,0,0.3540856031128405
1.2.826.0.1.3680043.25704,92,512,512,0.625,-160.0,-160.0,-48.125,1,1,0,0,0,0,0,0.35797665369649806
1.2.826.0.1.3680043.25704,93,512,512,0.625,-160.0,-160.0,-48.75,1,1,0,0,0,0,0,0.36186770428015563
1.2.826.0.1.3680043.25704,94,512,512,0.625,-160.0,-160.0,-49.375,1,1,0,0,0,0,0,0.3657587548638132
1.2.826.0.1.3680043.25704,95,512,512,0.625,-160.0,-160.0,-50.0,1,1,0,0,0,0,0,0.36964980544747084
1.2.826.0.1.3680043.25704,96,512,512,0.625,-160.0,-160.0,-50.625,1,1,0,0,0,0,0,0.3735408560311284
1.2.826.0.1.3680043.25704,97,512,512,0.625,-160.0,-160.0,-51.25,1,1,0,0,0,0,0,0.377431906614786
1.2.826.0.1.3680043.25704,98,512,512,0.625,-160.0,-160.0,-51.875,1,1,0,0,0,0,0,0.38132295719844356
1.2.826.0.1.3680043.25704,99,512,512,0.625,-160.0,-160.0,-52.5,1,1,0,0,0,0,0,0.3852140077821012
1.2.826.0.1.3680043.25704,100,512,512,0.625,-160.0,-160.0,-53.125,1,1,0,0,0,0,0,0.38910505836575876
1.2.826.0.1.3680043.25704,101,512,512,0.625,-160.0,-160.0,-53.75,1,1,0,0,0,0,0,0.39299610894941633
1.2.826.0.1.3680043.25704,102,512,512,0.625,-160.0,-160.0,-54.375,0,1,0,0,0,0,0,0.3968871595330739
1.2.826.0.1.3680043.25704,103,512,512,0.625,-160.0,-160.0,-55.0,0,1,0,0,0,0,0,0.40077821011673154
1.2.826.0.1.3680043.25704,104,512,512,0.625,-160.0,-160.0,-55.625,0,1,0,0,0,0,0,0.4046692607003891
1.2.826.0.1.3680043.25704,105,512,512,0.625,-160.0,-160.0,-56.25,0,1,0,0,0,0,0,0.4085603112840467
1.2.826.0.1.3680043.25704,106,512,512,0.625,-160.0,-160.0,-56.875,0,1,0,0,0,0,0,0.41245136186770426
1.2.826.0.1.3680043.25704,107,512,512,0.625,-160.0,-160.0,-57.5,0,1,0,0,0,0,0,0.4163424124513619
1.2.826.0.1.3680043.25704,108,512,512,0.625,-160.0,-160.0,-58.125,0,1,0,0,0,0,0,0.42023346303501946
1.2.826.0.1.3680043.25704,109,512,512,0.625,-160.0,-160.0,-58.75,0,1,0,0,0,0,0,0.42412451361867703
1.2.826.0.1.3680043.25704,110,512,512,0.625,-160.0,-160.0,-59.375,0,1,1,0,0,0,0,0.4280155642023346
1.2.826.0.1.3680043.25704,111,512,512,0.625,-160.0,-160.0,-60.0,0,1,1,0,0,0,0,0.43190661478599224
1.2.826.0.1.3680043.25704,112,512,512,0.625,-160.0,-160.0,-60.625,0,1,1,0,0,0,0,0.4357976653696498
1.2.826.0.1.3680043.25704,113,512,512,0.625,-160.0,-160.0,-61.25,0,1,1,0,0,0,0,0.4396887159533074
1.2.826.0.1.3680043.25704,114,512,512,0.625,-160.0,-160.0,-61.875,0,1,1,0,0,0,0,0.44357976653696496
1.2.826.0.1.3680043.25704,115,512,512,0.625,-160.0,-160.0,-62.5,0,1,1,0,0,0,0,0.4474708171206226
1.2.826.0.1.3680043.25704,116,512,512,0.625,-160.0,-160.0,-63.125,0,1,1,0,0,0,0,0.45136186770428016
1.2.826.0.1.3680043.25704,117,512,512,0.625,-160.0,-160.0,-63.75,0,1,1,0,0,0,0,0.45525291828793774
1.2.826.0.1.3680043.25704,118,512,512,0.625,-160.0,-160.0,-64.375,0,1,1,0,0,0,0,0.4591439688715953
1.2.826.0.1.3680043.25704,119,512,512,0.625,-160.0,-160.0,-65.0,0,1,1,0,0,0,0,0.46303501945525294
1.2.826.0.1.3680043.25704,120,512,512,0.625,-160.0,-160.0,-65.625,0,1,1,0,0,0,0,0.4669260700389105
1.2.826.0.1.3680043.25704,121,512,512,0.625,-160.0,-160.0,-66.25,0,1,1,0,0,0,0,0.4708171206225681
1.2.826.0.1.3680043.25704,122,512,512,0.625,-160.0,-160.0,-66.875,0,1,1,0,0,0,0,0.47470817120622566
1.2.826.0.1.3680043.25704,123,512,512,0.625,-160.0,-160.0,-67.5,0,1,1,0,0,0,0,0.4785992217898833
1.2.826.0.1.3680043.25704,124,512,512,0.625,-160.0,-160.0,-68.125,0,1,1,0,0,0,0,0.48249027237354086
1.2.826.0.1.3680043.25704,125,512,512,0.625,-160.0,-160.0,-68.75,0,1,1,0,0,0,0,0.48638132295719844
1.2.826.0.1.3680043.25704,126,512,512,0.625,-160.0,-160.0,-69.375,0,1,1,0,0,0,0,0.490272373540856
1.2.826.0.1.3680043.25704,127,512,512,0.625,-160.0,-160.0,-70.0,0,1,1,0,0,0,0,0.49416342412451364
1.2.826.0.1.3680043.25704,128,512,512,0.625,-160.0,-160.0,-70.625,0,1,1,0,0,0,0,0.4980544747081712
1.2.826.0.1.3680043.25704,129,512,512,0.625,-160.0,-160.0,-71.25,0,1,1,0,0,0,0,0.5019455252918288
1.2.826.0.1.3680043.25704,130,512,512,0.625,-160.0,-160.0,-71.875,0,1,1,0,0,0,0,0.5058365758754864
1.2.826.0.1.3680043.25704,131,512,512,0.625,-160.0,-160.0,-72.5,0,0,1,0,0,0,0,0.5097276264591439
1.2.826.0.1.3680043.25704,132,512,512,0.625,-160.0,-160.0,-73.125,0,0,1,0,0,0,0,0.5136186770428015
1.2.826.0.1.3680043.25704,133,512,512,0.625,-160.0,-160.0,-73.75,0,0,1,1,0,0,0,0.5175097276264592
1.2.826.0.1.3680043.25704,134,512,512,0.625,-160.0,-160.0,-74.375,0,0,1,1,0,0,0,0.5214007782101168
1.2.826.0.1.3680043.25704,135,512,512,0.625,-160.0,-160.0,-75.0,0,0,1,1,0,0,0,0.5252918287937743
1.2.826.0.1.3680043.25704,136,512,512,0.625,-160.0,-160.0,-75.625,0,0,1,1,0,0,0,0.5291828793774319
1.2.826.0.1.3680043.25704,137,512,512,0.625,-160.0,-160.0,-76.25,0,0,1,1,0,0,0,0.5330739299610895
1.2.826.0.1.3680043.25704,138,512,512,0.625,-160.0,-160.0,-76.875,0,0,1,1,0,0,0,0.5369649805447471
1.2.826.0.1.3680043.25704,139,512,512,0.625,-160.0,-160.0,-77.5,0,0,1,1,0,0,0,0.5408560311284046
1.2.826.0.1.3680043.25704,140,512,512,0.625,-160.0,-160.0,-78.125,0,0,1,1,0,0,0,0.5447470817120622
1.2.826.0.1.3680043.25704,141,512,512,0.625,-160.0,-160.0,-78.75,0,0,1,1,0,0,0,0.5486381322957199
1.2.826.0.1.3680043.25704,142,512,512,0.625,-160.0,-160.0,-79.375,0,0,1,1,0,0,0,0.5525291828793775
1.2.826.0.1.3680043.25704,143,512,512,0.625,-160.0,-160.0,-80.0,0,0,1,1,0,0,0,0.556420233463035
1.2.826.0.1.3680043.25704,144,512,512,0.625,-160.0,-160.0,-80.625,0,0,1,1,0,0,0,0.5603112840466926
1.2.826.0.1.3680043.25704,145,512,512,0.625,-160.0,-160.0,-81.25,0,0,1,1,0,0,0,0.5642023346303502
1.2.826.0.1.3680043.25704,146,512,512,0.625,-160.0,-160.0,-81.875,0,0,1,1,0,0,0,0.5680933852140078
1.2.826.0.1.3680043.25704,147,512,512,0.625,-160.0,-160.0,-82.5,0,0,0,1,0,0,0,0.5719844357976653
1.2.826.0.1.3680043.25704,148,512,512,0.625,-160.0,-160.0,-83.125,0,0,0,1,0,0,0,0.5758754863813229
1.2.826.0.1.3680043.25704,149,512,512,0.625,-160.0,-160.0,-83.75,0,0,0,1,0,0,0,0.5797665369649806
1.2.826.0.1.3680043.25704,150,512,512,0.625,-160.0,-160.0,-84.375,0,0,0,1,0,0,0,0.5836575875486382
1.2.826.0.1.3680043.25704,151,512,512,0.625,-160.0,-160.0,-85.0,0,0,0,1,0,0,0,0.5875486381322957
1.2.826.0.1.3680043.25704,152,512,512,0.625,-160.0,-160.0,-85.625,0,0,0,1,0,0,0,0.5914396887159533
1.2.826.0.1.3680043.25704,153,512,512,0.625,-160.0,-160.0,-86.25,0,0,0,1,1,0,0,0.5953307392996109
1.2.826.0.1.3680043.25704,154,512,512,0.625,-160.0,-160.0,-86.875,0,0,0,1,1,0,0,0.5992217898832685
1.2.826.0.1.3680043.25704,155,512,512,0.625,-160.0,-160.0,-87.5,0,0,0,1,1,0,0,0.603112840466926
1.2.826.0.1.3680043.25704,156,512,512,0.625,-160.0,-160.0,-88.125,0,0,0,1,1,0,0,0.6070038910505836
1.2.826.0.1.3680043.25704,157,512,512,0.625,-160.0,-160.0,-88.75,0,0,0,1,1,0,0,0.6108949416342413
1.2.826.0.1.3680043.25704,158,512,512,0.625,-160.0,-160.0,-89.375,0,0,0,1,1,0,0,0.6147859922178989
1.2.826.0.1.3680043.25704,159,512,512,0.625,-160.0,-160.0,-90.0,0,0,0,1,1,0,0,0.6186770428015564
1.2.826.0.1.3680043.25704,160,512,512,0.625,-160.0,-160.0,-90.625,0,0,0,1,1,0,0,0.622568093385214
1.2.826.0.1.3680043.25704,161,512,512,0.625,-160.0,-160.0,-91.25,0,0,0,1,1,0,0,0.6264591439688716
1.2.826.0.1.3680043.25704,162,512,512,0.625,-160.0,-160.0,-91.875,0,0,0,1,1,0,0,0.6303501945525292
1.2.826.0.1.3680043.25704,163,512,512,0.625,-160.0,-160.0,-92.5,0,0,0,1,1,0,0,0.6342412451361867
1.2.826.0.1.3680043.25704,164,512,512,0.625,-160.0,-160.0,-93.125,0,0,0,1,1,0,0,0.6381322957198443
1.2.826.0.1.3680043.25704,165,512,512,0.625,-160.0,-160.0,-93.75,0,0,0,1,1,0,0,0.642023346303502
1.2.826.0.1.3680043.25704,166,512,512,0.625,-160.0,-160.0,-94.375,0,0,0,1,1,0,0,0.6459143968871596
1.2.826.0.1.3680043.25704,167,512,512,0.625,-160.0,-160.0,-95.0,0,0,0,0,1,0,0,0.6498054474708171
1.2.826.0.1.3680043.25704,168,512,512,0.625,-160.0,-160.0,-95.625,0,0,0,0,1,0,0,0.6536964980544747
1.2.826.0.1.3680043.25704,169,512,512,0.625,-160.0,-160.0,-96.25,0,0,0,0,1,0,0,0.6575875486381323
1.2.826.0.1.3680043.25704,170,512,512,0.625,-160.0,-160.0,-96.875,0,0,0,0,1,0,0,0.6614785992217899
1.2.826.0.1.3680043.25704,171,512,512,0.625,-160.0,-160.0,-97.5,0,0,0,0,1,1,0,0.6653696498054474
1.2.826.0.1.3680043.25704,172,512,512,0.625,-160.0,-160.0,-98.125,0,0,0,0,1,1,0,0.669260700389105
1.2.826.0.1.3680043.25704,173,512,512,0.625,-160.0,-160.0,-98.75,0,0,0,0,1,1,0,0.6731517509727627
1.2.826.0.1.3680043.25704,174,512,512,0.625,-160.0,-160.0,-99.375,0,0,0,0,1,1,0,0.6770428015564203
1.2.826.0.1.3680043.25704,175,512,512,0.625,-160.0,-160.0,-100.0,0,0,0,0,1,1,0,0.6809338521400778
1.2.826.0.1.3680043.25704,176,512,512,0.625,-160.0,-160.0,-100.625,0,0,0,0,1,1,0,0.6848249027237354
1.2.826.0.1.3680043.25704,177,512,512,0.625,-160.0,-160.0,-101.25,0,0,0,0,1,1,0,0.688715953307393
1.2.826.0.1.3680043.25704,178,512,512,0.625,-160.0,-160.0,-101.875,0,0,0,0,1,1,0,0.6926070038910506
1.2.826.0.1.3680043.25704,179,512,512,0.625,-160.0,-160.0,-102.5,0,0,0,0,1,1,0,0.6964980544747081
1.2.826.0.1.3680043.25704,180,512,512,0.625,-160.0,-160.0,-103.125,0,0,0,0,1,1,0,0.7003891050583657
1.2.826.0.1.3680043.25704,181,512,512,0.625,-160.0,-160.0,-103.75,0,0,0,0,1,1,0,0.7042801556420234
1.2.826.0.1.3680043.25704,182,512,512,0.625,-160.0,-160.0,-104.375,0,0,0,0,1,1,0,0.708171206225681
1.2.826.0.1.3680043.25704,183,512,512,0.625,-160.0,-160.0,-105.0,0,0,0,0,1,1,0,0.7120622568093385
1.2.826.0.1.3680043.25704,184,512,512,0.625,-160.0,-160.0,-105.625,0,0,0,0,1,1,0,0.7159533073929961
1.2.826.0.1.3680043.25704,185,512,512,0.625,-160.0,-160.0,-106.25,0,0,0,0,1,1,0,0.7198443579766537
1.2.826.0.1.3680043.25704,186,512,512,0.625,-160.0,-160.0,-106.875,0,0,0,0,1,1,0,0.7237354085603113
1.2.826.0.1.3680043.25704,187,512,512,0.625,-160.0,-160.0,-107.5,0,0,0,0,0,1,0,0.7276264591439688
1.2.826.0.1.3680043.25704,188,512,512,0.625,-160.0,-160.0,-108.125,0,0,0,0,0,1,0,0.7315175097276264
1.2.826.0.1.3680043.25704,189,512,512,0.625,-160.0,-160.0,-108.75,0,0,0,0,0,1,0,0.7354085603112841
1.2.826.0.1.3680043.25704,190,512,512,0.625,-160.0,-160.0,-109.375,0,0,0,0,0,1,0,0.7392996108949417
1.2.826.0.1.3680043.25704,191,512,512,0.625,-160.0,-160.0,-110.0,0,0,0,0,0,1,1,0.7431906614785992
1.2.826.0.1.3680043.25704,192,512,512,0.625,-160.0,-160.0,-110.625,0,0,0,0,0,1,1,0.7470817120622568
1.2.826.0.1.3680043.25704,193,512,512,0.625,-160.0,-160.0,-111.25,0,0,0,0,0,1,1,0.7509727626459144
1.2.826.0.1.3680043.25704,194,512,512,0.625,-160.0,-160.0,-111.875,0,0,0,0,0,1,1,0.754863813229572
1.2.826.0.1.3680043.25704,195,512,512,0.625,-160.0,-160.0,-112.5,0,0,0,0,0,1,1,0.7587548638132295
1.2.826.0.1.3680043.25704,196,512,512,0.625,-160.0,-160.0,-113.125,0,0,0,0,0,1,1,0.7626459143968871
1.2.826.0.1.3680043.25704,197,512,512,0.625,-160.0,-160.0,-113.75,0,0,0,0,0,1,1,0.7665369649805448
1.2.826.0.1.3680043.25704,198,512,512,0.625,-160.0,-160.0,-114.375,0,0,0,0,0,1,1,0.7704280155642024
1.2.826.0.1.3680043.25704,199,512,512,0.625,-160.0,-160.0,-115.0,0,0,0,0,0,1,1,0.77431906614786
1.2.826.0.1.3680043.25704,200,512,512,0.625,-160.0,-160.0,-115.625,0,0,0,0,0,1,1,0.7782101167315175
1.2.826.0.1.3680043.25704,201,512,512,0.625,-160.0,-160.0,-116.25,0,0,0,0,0,1,1,0.7821011673151751
1.2.826.0.1.3680043.25704,202,512,512,0.625,-160.0,-160.0,-116.875,0,0,0,0,0,1,1,0.7859922178988327
1.2.826.0.1.3680043.25704,203,512,512,0.625,-160.0,-160.0,-117.5,0,0,0,0,0,1,1,0.7898832684824902
1.2.826.0.1.3680043.25704,204,512,512,0.625,-160.0,-160.0,-118.125,0,0,0,0,0,1,1,0.7937743190661478
1.2.826.0.1.3680043.25704,205,512,512,0.625,-160.0,-160.0,-118.75,0,0,0,0,0,1,1,0.7976653696498055
1.2.826.0.1.3680043.25704,206,512,512,0.625,-160.0,-160.0,-119.375,0,0,0,0,0,1,1,0.8015564202334631
1.2.826.0.1.3680043.25704,207,512,512,0.625,-160.0,-160.0,-120.0,0,0,0,0,0,1,1,0.8054474708171206
1.2.826.0.1.3680043.25704,208,512,512,0.625,-160.0,-160.0,-120.625,0,0,0,0,0,1,1,0.8093385214007782
1.2.826.0.1.3680043.25704,209,512,512,0.625,-160.0,-160.0,-121.25,0,0,0,0,0,1,1,0.8132295719844358
1.2.826.0.1.3680043.25704,210,512,512,0.625,-160.0,-160.0,-121.875,0,0,0,0,0,1,1,0.8171206225680934
1.2.826.0.1.3680043.25704,211,512,512,0.625,-160.0,-160.0,-122.5,0,0,0,0,0,0,1,0.8210116731517509
1.2.826.0.1.3680043.25704,212,512,512,0.625,-160.0,-160.0,-123.125,0,0,0,0,0,0,1,0.8249027237354085
1.2.826.0.1.3680043.25704,213,512,512,0.625,-160.0,-160.0,-123.75,0,0,0,0,0,0,1,0.8287937743190662
1.2.826.0.1.3680043.25704,214,512,512,0.625,-160.0,-160.0,-124.375,0,0,0,0,0,0,1,0.8326848249027238
1.2.826.0.1.3680043.25704,215,512,512,0.625,-160.0,-160.0,-125.0,0,0,0,0,0,0,1,0.8365758754863813
1.2.826.0.1.3680043.25704,216,512,512,0.625,-160.0,-160.0,-125.625,0,0,0,0,0,0,1,0.8404669260700389
1.2.826.0.1.3680043.25704,217,512,512,0.625,-160.0,-160.0,-126.25,0,0,0,0,0,0,1,0.8443579766536965
1.2.826.0.1.3680043.25704,218,512,512,0.625,-160.0,-160.0,-126.875,0,0,0,0,0,0,1,0.8482490272373541
1.2.826.0.1.3680043.25704,219,512,512,0.625,-160.0,-160.0,-127.5,0,0,0,0,0,0,1,0.8521400778210116
1.2.826.0.1.3680043.25704,220,512,512,0.625,-160.0,-160.0,-128.125,0,0,0,0,0,0,1,0.8560311284046692
1.2.826.0.1.3680043.25704,221,512,512,0.625,-160.0,-160.0,-128.75,0,0,0,0,0,0,1,0.8599221789883269
1.2.826.0.1.3680043.25704,222,512,512,0.625,-160.0,-160.0,-129.375,0,0,0,0,0,0,1,0.8638132295719845
1.2.826.0.1.3680043.25704,223,512,512,0.625,-160.0,-160.0,-130.0,0,0,0,0,0,0,1,0.867704280155642
1.2.826.0.1.3680043.25704,224,512,512,0.625,-160.0,-160.0,-130.625,0,0,0,0,0,0,1,0.8715953307392996
1.2.826.0.1.3680043.25704,225,512,512,0.625,-160.0,-160.0,-131.25,0,0,0,0,0,0,1,0.8754863813229572
1.2.826.0.1.3680043.25704,226,512,512,0.625,-160.0,-160.0,-131.875,0,0,0,0,0,0,1,0.8793774319066148
1.2.826.0.1.3680043.25704,227,512,512,0.625,-160.0,-160.0,-132.5,0,0,0,0,0,0,1,0.8832684824902723
1.2.826.0.1.3680043.25704,228,512,512,0.625,-160.0,-160.0,-133.125,0,0,0,0,0,0,1,0.8871595330739299
1.2.826.0.1.3680043.25704,229,512,512,0.625,-160.0,-160.0,-133.75,0,0,0,0,0,0,1,0.8910505836575876
1.2.826.0.1.3680043.25704,230,512,512,0.625,-160.0,-160.0,-134.375,0,0,0,0,0,0,1,0.8949416342412452
1.2.826.0.1.3680043.25704,231,512,512,0.625,-160.0,-160.0,-135.0,0,0,0,0,0,0,1,0.8988326848249028
1.2.826.0.1.3680043.25704,232,512,512,0.625,-160.0,-160.0,-135.625,0,0,0,0,0,0,1,0.9027237354085603
1.2.826.0.1.3680043.25704,233,512,512,0.625,-160.0,-160.0,-136.25,0,0,0,0,0,0,1,0.9066147859922179
1.2.826.0.1.3680043.25704,234,512,512,0.625,-160.0,-160.0,-136.875,0,0,0,0,0,0,1,0.9105058365758755
1.2.826.0.1.3680043.25704,235,512,512,0.625,-160.0,-160.0,-137.5,0,0,0,0,0,0,1,0.914396887159533
1.2.826.0.1.3680043.25704,236,512,512,0.625,-160.0,-160.0,-138.125,0,0,0,0,0,0,1,0.9182879377431906
1.2.826.0.1.3680043.25704,237,512,512,0.625,-160.0,-160.0,-138.75,0,0,0,0,0,0,0,0.9221789883268483
1.2.826.0.1.3680043.25704,238,512,512,0.625,-160.0,-160.0,-139.375,0,0,0,0,0,0,0,0.9260700389105059
1.2.826.0.1.3680043.25704,239,512,512,0.625,-160.0,-160.0,-140.0,0,0,0,0,0,0,0,0.9299610894941635
1.2.826.0.1.3680043.25704,240,512,512,0.625,-160.0,-160.0,-140.625,0,0,0,0,0,0,0,0.933852140077821
1.2.826.0.1.3680043.25704,241,512,512,0.625,-160.0,-160.0,-141.25,0,0,0,0,0,0,0,0.9377431906614786
1.2.826.0.1.3680043.25704,242,512,512,0.625,-160.0,-160.0,-141.875,0,0,0,0,0,0,0,0.9416342412451362
1.2.826.0.1.3680043.25704,243,512,512,0.625,-160.0,-160.0,-142.5,0,0,0,0,0,0,0,0.9455252918287937
1.2.826.0.1.3680043.25704,244,512,512,0.625,-160.0,-160.0,-143.125,0,0,0,0,0,0,0,0.9494163424124513
1.2.826.0.1.3680043.25704,245,512,512,0.625,-160.0,-160.0,-143.75,0,0,0,0,0,0,0,0.953307392996109
1.2.826.0.1.3680043.25704,246,512,512,0.625,-160.0,-160.0,-144.375,0,0,0,0,0,0,0,0.9571984435797666
1.2.826.0.1.3680043.25704,247,512,512,0.625,-160.0,-160.0,-145.0,0,0,0,0,0,0,0,0.9610894941634242
1.2.826.0.1.3680043.25704,248,512,512,0.625,-160.0,-160.0,-145.625,0,0,0,0,0,0,0,0.9649805447470817
1.2.826.0.1.3680043.25704,249,512,512,0.625,-160.0,-160.0,-146.25,0,0,0,0,0,0,0,0.9688715953307393
1.2.826.0.1.3680043.25704,250,512,512,0.625,-160.0,-160.0,-146.875,0,0,0,0,0,0,0,0.9727626459143969
1.2.826.0.1.3680043.25704,251,512,512,0.625,-160.0,-160.0,-147.5,0,0,0,0,0,0,0,0.9766536964980544
1.2.826.0.1.3680043.25704,252,512,512,0.625,-160.0,-160.0,-148.125,0,0,0,0,0,0,0,0.980544747081712
1.2.826.0.1.3680043.25704,253,512,512,0.625,-160.0,-160.0,-148.75,0,0,0,0,0,0,0,0.9844357976653697
1.2.826.0.1.3680043.25704,254,512,512,0.625,-160.0,-160.0,-149.375,0,0,0,0,0,0,0,0.9883268482490273
1.2.826.0.1.3680043.25704,255,512,512,0.625,-160.0,-160.0,-150.0,0,0,0,0,0,0,0,0.9922178988326849
1.2.826.0.1.3680043.25704,256,512,512,0.625,-160.0,-160.0,-150.625,0,0,0,0,0,0,0,0.9961089494163424
1.2.826.0.1.3680043.25704,257,512,512,0.625,-160.0,-160.0,-151.25,0,0,0,0,0,0,0,1.0
1.2.826.0.1.3680043.25833,1,512,512,0.625,-121.2,-121.5,-23.0,0,0,0,0,0,0,0,0.002967359050445104
1.2.826.0.1.3680043.25833,2,512,512,0.625,-121.2,-121.5,-23.625,0,0,0,0,0,0,0,0.005934718100890208
1.2.826.0.1.3680043.25833,3,512,512,0.625,-121.2,-121.5,-24.25,0,0,0,0,0,0,0,0.008902077151335312
1.2.826.0.1.3680043.25833,4,512,512,0.625,-121.2,-121.5,-24.875,0,0,0,0,0,0,0,0.011869436201780416
1.2.826.0.1.3680043.25833,5,512,512,0.625,-121.2,-121.5,-25.5,0,0,0,0,0,0,0,0.01483679525222552
1.2.826.0.1.3680043.25833,6,512,512,0.625,-121.2,-121.5,-26.125,0,0,0,0,0,0,0,0.017804154302670624
1.2.826.0.1.3680043.25833,7,512,512,0.625,-121.2,-121.5,-26.75,0,0,0,0,0,0,0,0.020771513353115726
1.2.826.0.1.3680043.25833,8,512,512,0.625,-121.2,-121.5,-27.375,0,0,0,0,0,0,0,0.02373887240356083
1.2.826.0.1.3680043.25833,9,512,512,0.625,-121.2,-121.5,-28.0,0,0,0,0,0,0,0,0.026706231454005934
